"SALT LAKE CITY, UT",SLC,"HOUSTON, TX",IAH,01:39 PM,05:42 PM,3h03m,602,319
"SALT LAKE CITY, UT",SLC,"HOUSTON, TX",IAH,02:00 PM,06:07 PM,3h07m,575,319
"SALT LAKE CITY, UT",SLC,"HOUSTON, TX",IAH,02:00 PM,06:07 PM,3h07m,1921,319
"SALT LAKE CITY, UT",SLC,"HOUSTON, TX",IAH,02:00 PM,06:07 PM,3h07m,1975,319
"SALT LAKE CITY, UT",SLC,"SAN FRANCISCO, CA",SFO,12:55 PM,02:15 PM,2h20m,441,319
"SALT LAKE CITY, UT",SLC,"SAN FRANCISCO, CA",SFO,12:55 PM,02:15 PM,2h20m,1733,319
"SALT LAKE CITY, UT",SLC,"SAN FRANCISCO, CA",SFO,01:10 PM,02:30 PM,2h20m,317,319
"SALT LAKE CITY, UT",SLC,"SAN FRANCISCO, CA",SFO,01:10 PM,02:30 PM,2h20m,1723,319
"SALT LAKE CITY, UT",SLC,"SAN FRANCISCO, CA",SFO,01:35 PM,02:55 PM,2h20m,773,319
"SAN ANTONIO, TX",SAT,"CHICAGO, IL",ORD,06:43 AM,09:26 AM,2h43m,1415,320
"SAN ANTONIO, TX",SAT,"CHICAGO, IL",ORD,06:52 AM,09:45 AM,2h53m,376,319
"SAN ANTONIO, TX",SAT,"CHICAGO, IL",ORD,07:06 AM,09:54 AM,2h48m,1962,319
"SAN ANTONIO, TX",SAT,"CHICAGO, IL",ORD,01:43 PM,04:31 PM,2h48m,625,319
"SAN ANTONIO, TX",SAT,"CHICAGO, IL",ORD,01:56 PM,04:47 PM,2h51m,1850,73G
"SAN ANTONIO, TX",SAT,"DENVER, CO",DEN,08:45 AM,10:09 AM,2h24m,1284,73G
"SAN ANTONIO, TX",SAT,"DENVER, CO",DEN,09:02 AM,10:23 AM,2h21m,444,320
"SAN ANTONIO, TX",SAT,"DENVER, CO",DEN,09:08 AM,10:30 AM,2h22m,1834,738
"SAN ANTONIO, TX",SAT,"DENVER, CO",DEN,01:16 PM,02:38 PM,2h22m,574,319
"SAN ANTONIO, TX",SAT,"DENVER, CO",DEN,03:14 PM,04:33 PM,2h19m,1561,738
"SAN ANTONIO, TX",SAT,"DENVER, CO",DEN,03:14 PM,04:33 PM,2h19m,1838,738
"SAN ANTONIO, TX",SAT,"DENVER, CO",DEN,07:50 PM,09:09 PM,2h19m,1131,738
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,05:30 AM,06:26 AM,56m,1979,319
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,06:15 AM,07:21 AM,1h06m,280,320
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,06:15 AM,07:22 AM,1h07m,1938,738
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,06:50 AM,07:55 AM,1h05m,398,320
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,06:50 AM,07:54 AM,1h04m,1245,738
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,06:50 AM,07:53 AM,1h03m,1965,320
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,06:50 AM,07:56 AM,1h06m,1979,739
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,08:05 AM,09:15 AM,1h10m,1245,739
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,09:20 AM,10:24 AM,1h04m,416,320
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,09:20 AM,10:24 AM,1h04m,1076,738
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,09:20 AM,10:24 AM,1h04m,1772,738
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,10:49 AM,11:54 AM,1h05m,1599,73G
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,10:55 AM,12:05 PM,1h10m,1018,319
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,10:55 AM,12:05 PM,1h10m,1226,319
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,10:55 AM,12:05 PM,1h10m,1299,319
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,10:55 AM,12:05 PM,1h10m,1410,319
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,01:26 PM,02:31 PM,1h05m,454,319
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,01:26 PM,02:31 PM,1h05m,1076,73G
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,03:36 PM,04:42 PM,1h06m,235,319
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,05:05 PM,06:22 PM,1h17m,1203,320
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,05:15 PM,06:20 PM,1h05m,235,319
"SAN ANTONIO, TX",SAT,"HOUSTON, TX",IAH,07:32 PM,08:30 PM,58m,1563,73G
"SAN ANTONIO, TX",SAT,"NEW YORK/NEWARK, NJ",EWR,09:55 AM,02:38 PM,3h43m,1082,73G
"SAN ANTONIO, TX",SAT,"NEW YORK/NEWARK, NJ",EWR,10:00 AM,02:48 PM,3h48m,1747,319
"SAN ANTONIO, TX",SAT,"NEW YORK/NEWARK, NJ",EWR,11:49 AM,04:37 PM,3h48m,1747,319
"SAN ANTONIO, TX",SAT,"NEW YORK/NEWARK, NJ",EWR,11:57 AM,04:50 PM,3h53m,994,319
"SAN DIEGO, CA",SAN,"CHICAGO, IL",ORD,06:45 AM,12:49 PM,4h04m,307,739
"SAN DIEGO, CA",SAN,"CHICAGO, IL",ORD,06:55 AM,01:07 PM,4h12m,1995,738
"SAN DIEGO, CA",SAN,"CHICAGO, IL",ORD,10:20 AM,04:36 PM,4h16m,555,319
"SAN DIEGO, CA",SAN,"CHICAGO, IL",ORD,10:25 AM,04:35 PM,4h10m,1958,739
"SAN DIEGO, CA",SAN,"CHICAGO, IL",ORD,01:39 PM,07:47 PM,4h08m,333,319
"SAN DIEGO, CA",SAN,"CHICAGO, IL",ORD,01:39 PM,07:49 PM,4h10m,1900,739
"SAN DIEGO, CA",SAN,"CHICAGO, IL",ORD,10:28 PM,04:35 AM,4h07m,240,320
"SAN DIEGO, CA",SAN,"CHICAGO, IL",ORD,10:35 PM,04:45 AM,4h10m,1241,738
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,06:15 AM,09:39 AM,2h24m,276,320
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,08:08 AM,11:41 AM,2h33m,457,319
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,08:13 AM,11:40 AM,2h27m,429,319
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,08:14 AM,11:43 AM,2h29m,1982,738
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,11:08 AM,02:32 PM,2h24m,729,319
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,11:08 AM,02:32 PM,2h24m,1174,319
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,11:56 AM,03:20 PM,2h24m,289,319
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,11:56 AM,03:16 PM,2h20m,696,320
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,01:24 PM,04:45 PM,2h21m,381,319
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,01:25 PM,04:46 PM,2h21m,289,319
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,03:46 PM,07:10 PM,2h24m,354,320
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,03:46 PM,07:11 PM,2h25m,1174,738
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,05:37 PM,09:09 PM,2h32m,231,319
"SAN DIEGO, CA",SAN,"DENVER, CO",DEN,05:37 PM,09:05 PM,2h28m,1174,73G
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,06:15 AM,11:23 AM,3h08m,1621,738
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,06:35 AM,11:50 AM,3h15m,1748,739
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,08:29 AM,01:43 PM,3h14m,1685,319
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,08:55 AM,02:09 PM,3h14m,1671,739
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,09:04 AM,02:17 PM,3h13m,565,320
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,09:22 AM,02:30 PM,3h08m,1226,738
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,09:22 AM,02:30 PM,3h08m,1421,738
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,11:32 AM,04:40 PM,3h08m,1570,739
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,11:37 AM,04:52 PM,3h15m,229,320
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,11:37 AM,04:53 PM,3h16m,1588,738
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,01:14 PM,06:22 PM,3h08m,1750,738
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,03:17 PM,08:20 PM,3h03m,675,320
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,03:17 PM,08:17 PM,3h00m,1094,738
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,03:17 PM,08:17 PM,3h00m,1773,738
"SAN DIEGO, CA",SAN,"HOUSTON, TX",IAH,03:27 PM,08:31 PM,3h04m,1255,739
"SAN DIEGO, CA",SAN,"NEW YORK/NEWARK, NJ",EWR,06:15 AM,02:44 PM,5h29m,1641,738
"SAN DIEGO, CA",SAN,"NEW YORK/NEWARK, NJ",EWR,06:15 AM,02:39 PM,5h24m,1964,738
"SAN DIEGO, CA",SAN,"NEW YORK/NEWARK, NJ",EWR,11:25 AM,07:40 PM,5h15m,1150,739
"SAN DIEGO, CA",SAN,"NEW YORK/NEWARK, NJ",EWR,12:35 PM,08:59 PM,5h24m,1150,739
"SAN DIEGO, CA",SAN,"NEW YORK/NEWARK, NJ",EWR,01:36 PM,10:00 PM,5h24m,1150,738
"SAN DIEGO, CA",SAN,"NEW YORK/NEWARK, NJ",EWR,03:22 PM,11:26 PM,5h04m,1150,739
"SAN DIEGO, CA",SAN,"NEW YORK/NEWARK, NJ",EWR,09:24 PM,04:28 AM,4h04m,1610,739
"SAN DIEGO, CA",SAN,"NEW YORK/NEWARK, NJ",EWR,09:29 PM,05:42 AM,5h13m,1968,739
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,06:15 AM,07:50 AM,1h35m,400,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,06:15 AM,07:50 AM,1h35m,1631,738
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,07:50 AM,09:35 AM,1h45m,662,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,08:00 AM,09:40 AM,1h40m,1106,738
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,10:35 AM,12:20 PM,1h45m,334,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,10:35 AM,12:15 PM,1h40m,390,319
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,10:35 AM,12:20 PM,1h45m,1173,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,10:35 AM,12:14 PM,1h39m,1511,738
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,11:40 AM,01:19 PM,1h39m,390,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,11:55 AM,01:34 PM,1h39m,1106,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,11:55 AM,01:34 PM,1h39m,1424,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,12:17 PM,01:50 PM,1h33m,390,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,01:30 PM,03:09 PM,1h39m,868,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,01:41 PM,03:15 PM,1h34m,466,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,01:41 PM,03:15 PM,1h34m,1802,738
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,01:52 PM,03:29 PM,1h37m,1424,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,03:22 PM,05:00 PM,1h38m,370,739
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,03:30 PM,05:00 PM,1h30m,1154,738
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,04:06 PM,05:45 PM,1h39m,736,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,04:53 PM,06:30 PM,1h37m,522,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,05:00 PM,06:30 PM,1h30m,1173,739
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,05:05 PM,06:42 PM,1h37m,1424,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,06:01 PM,07:42 PM,1h41m,522,319
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,06:55 PM,08:35 PM,1h40m,736,739
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,07:01 PM,08:41 PM,1h40m,1144,739
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,07:01 PM,08:41 PM,1h40m,1424,739
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,07:11 PM,08:45 PM,1h34m,1173,738
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,08:01 PM,09:40 PM,1h39m,384,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,08:01 PM,09:40 PM,1h39m,522,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,08:01 PM,09:40 PM,1h39m,736,320
"SAN DIEGO, CA",SAN,"SAN FRANCISCO, CA",SFO,08:01 PM,09:35 PM,1h34m,1587,739
"SAN DIEGO, CA",SAN,"WASHINGTON, DC",IAD,07:14 AM,03:05 PM,4h51m,546,739
"SAN DIEGO, CA",SAN,"WASHINGTON, DC",IAD,07:50 AM,03:45 PM,4h55m,1026,739
"SAN DIEGO, CA",SAN,"WASHINGTON, DC",IAD,01:22 PM,09:19 PM,4h57m,1745,738
"SAN DIEGO, CA",SAN,"WASHINGTON, DC",IAD,01:34 PM,09:17 PM,4h43m,554,320
"SAN DIEGO, CA",SAN,"WASHINGTON, DC",IAD,09:50 PM,05:40 AM,4h50m,1657,739
"SAN DIEGO, CA",SAN,"WASHINGTON, DC",IAD,10:24 PM,06:05 AM,4h41m,238,320
"SAN FRANCISCO, CA",SFO,"ATLANTA, GA",ATL,08:30 AM,04:20 PM,4h50m,1602,738
"SAN FRANCISCO, CA",SFO,"ATLANTA, GA",ATL,10:47 PM,06:18 AM,4h31m,1263,738
"SAN FRANCISCO, CA",SFO,"ATLANTA, GA",ATL,10:47 PM,06:18 AM,4h31m,1728,738
"SAN FRANCISCO, CA",SFO,"ATLANTA, GA",ATL,10:47 PM,06:18 AM,4h31m,1806,738
"SAN FRANCISCO, CA",SFO,"ATLANTA, GA",ATL,10:47 PM,06:18 AM,4h31m,1947,738
"SAN FRANCISCO, CA",SFO,"ATLANTA, GA",ATL,11:45 PM,07:24 AM,4h39m,1699,738
"SAN FRANCISCO, CA",SFO,"ATLANTA, GA",ATL,11:51 PM,07:30 AM,4h39m,1191,738
"SAN FRANCISCO, CA",SFO,"ATLANTA, GA",ATL,11:51 PM,07:30 AM,4h39m,1285,738
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,08:39 AM,02:17 PM,3h38m,1748,320
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,08:52 AM,02:22 PM,3h30m,468,320
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,10:45 AM,04:31 PM,3h46m,468,320
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,11:48 AM,05:26 PM,3h38m,1133,739
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,12:55 PM,06:33 PM,3h38m,1627,738
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,01:20 PM,06:58 PM,3h38m,1442,319
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,01:20 PM,06:58 PM,3h38m,1748,320
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,01:20 PM,06:58 PM,3h38m,1998,320
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,02:45 PM,08:24 PM,3h39m,650,319
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,04:00 PM,09:39 PM,3h39m,650,319
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,07:00 PM,12:37 AM,3h37m,718,319
"SAN FRANCISCO, CA",SFO,"AUSTIN, TX",AUS,07:00 PM,12:37 AM,3h37m,1438,319
"SAN FRANCISCO, CA",SFO,"BALTIMORE/ WASHINGTON, MD",BWI,10:03 PM,06:16 AM,5h13m,1947,739
"SAN FRANCISCO, CA",SFO,"BALTIMORE/ WASHINGTON, MD",BWI,10:51 PM,06:57 AM,5h06m,1728,739
"SAN FRANCISCO, CA",SFO,"BALTIMORE/ WASHINGTON, MD",BWI,11:14 PM,07:27 AM,5h13m,1947,739
"SAN FRANCISCO, CA",SFO,"BALTIMORE/ WASHINGTON, MD",BWI,11:15 PM,07:19 AM,5h04m,353,320
"SAN FRANCISCO, CA",SFO,"BALTIMORE/ WASHINGTON, MD",BWI,11:15 PM,07:21 AM,5h06m,445,739
"SAN FRANCISCO, CA",SFO,"BALTIMORE/ WASHINGTON, MD",BWI,11:15 PM,07:19 AM,5h04m,1263,320
"SAN FRANCISCO, CA",SFO,"BALTIMORE/ WASHINGTON, MD",BWI,11:15 PM,07:19 AM,5h04m,1835,320
"SAN FRANCISCO, CA",SFO,"BALTIMORE/ WASHINGTON, MD",BWI,11:30 PM,07:34 AM,5h04m,1288,320
"SAN FRANCISCO, CA",SFO,"BEIJING, PEOPLE'S REPUBLIC OF CHINA",PEK,11:05 AM,03:30 PM,13h25m,889,744
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,06:00 AM,02:50 PM,5h50m,612,320
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,06:00 AM,02:52 PM,5h52m,1946,739
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:30 AM,05:21 PM,5h51m,1570,738
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:32 AM,05:07 PM,5h35m,1242,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:32 AM,05:07 PM,5h35m,391,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:32 AM,05:07 PM,5h35m,444,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:32 AM,05:07 PM,5h35m,481,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:32 AM,05:13 PM,5h41m,768,738
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:40 AM,05:24 PM,5h44m,1570,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,11:01 AM,07:45 PM,5h44m,788,739
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,12:20 PM,09:11 PM,5h51m,1912,739
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,01:40 PM,10:19 PM,5h39m,1073,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,01:49 PM,10:12 PM,5h23m,242,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,03:22 PM,11:45 PM,5h23m,708,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,03:30 PM,11:59 PM,5h29m,1580,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,03:30 PM,11:59 PM,5h29m,1686,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,03:30 PM,11:59 PM,5h29m,1973,753
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,04:33 PM,01:15 AM,5h42m,1120,739
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,04:38 PM,01:18 AM,5h40m,444,320
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,04:57 PM,01:32 AM,5h35m,361,738
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,04:57 PM,01:32 AM,5h35m,1153,738
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,04:57 PM,01:32 AM,5h35m,1544,738
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:20 PM,05:00 AM,5h40m,1731,739
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:27 PM,05:08 AM,5h41m,380,320
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:35 PM,05:08 AM,5h33m,372,739
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:35 PM,05:08 AM,5h33m,445,739
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:35 PM,05:08 AM,5h33m,1073,738
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,08:35 PM,05:08 AM,5h33m,1240,738
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,10:30 PM,07:13 AM,5h43m,1731,739
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,10:54 PM,06:35 AM,4h41m,380,739
"SAN FRANCISCO, CA",SFO,"BOSTON, MA",BOS,11:10 PM,07:54 AM,5h44m,1756,739
"SAN FRANCISCO, CA",SFO,"BURBANK, CA",BUR,10:40 AM,12:01 PM,1h21m,1073,320
"SAN FRANCISCO, CA",SFO,"CANCUN, MEXICO",CUN,08:39 AM,04:04 PM,5h25m,1679,739
"SAN FRANCISCO, CA",SFO,"CANCUN, MEXICO",CUN,10:44 PM,06:04 AM,5h20m,1145,739
"SAN FRANCISCO, CA",SFO,"CHENGDU, CHINA",CTU,01:20 PM,07:55 PM,15h35m,9,788
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,12:14 AM,06:32 AM,4h18m,680,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,12:14 AM,06:35 AM,4h21m,684,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,12:14 AM,06:37 AM,4h23m,1676,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,06:00 AM,12:18 PM,4h18m,734,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,06:00 AM,12:18 PM,4h18m,1483,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,06:35 AM,01:04 PM,4h29m,228,319
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,06:36 AM,12:57 PM,4h21m,1563,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,06:41 AM,01:00 PM,4h19m,1436,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,06:41 AM,01:00 PM,4h19m,1863,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,06:42 AM,01:01 PM,4h19m,620,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,06:45 AM,01:04 PM,4h19m,672,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,08:05 AM,02:26 PM,4h21m,620,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,08:05 AM,02:26 PM,4h21m,1436,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,09:10 AM,03:31 PM,4h21m,728,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,09:30 AM,03:51 PM,4h21m,572,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,09:30 AM,03:53 PM,4h23m,1127,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,09:53 AM,04:12 PM,4h19m,458,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,10:15 AM,04:38 PM,4h23m,1702,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,10:17 AM,04:27 PM,4h10m,728,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,10:17 AM,04:40 PM,4h23m,1994,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,10:41 AM,04:51 PM,4h10m,624,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,10:54 AM,05:14 PM,4h20m,1161,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,11:10 AM,05:28 PM,4h18m,500,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,11:54 AM,06:10 PM,4h16m,794,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,11:54 AM,06:10 PM,4h16m,1668,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:05 PM,07:25 PM,4h20m,1025,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:05 PM,07:25 PM,4h20m,1118,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:05 PM,07:25 PM,4h20m,1127,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:05 PM,07:25 PM,4h20m,1189,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:05 PM,07:25 PM,4h20m,1676,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:32 PM,07:50 PM,4h18m,500,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:32 PM,07:52 PM,4h20m,1703,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:43 PM,08:04 PM,4h21m,698,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:48 PM,08:07 PM,4h19m,1108,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:50 PM,08:08 PM,4h18m,659,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:50 PM,08:10 PM,4h20m,1208,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,01:50 PM,08:10 PM,4h20m,1483,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,02:44 PM,09:05 PM,4h21m,268,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,03:24 PM,09:43 PM,4h19m,390,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,03:59 PM,10:07 PM,4h08m,390,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,04:05 PM,10:26 PM,4h21m,1606,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,04:10 PM,10:30 PM,4h20m,768,319
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,04:15 PM,10:29 PM,4h14m,1208,739
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,04:20 PM,10:32 PM,4h12m,705,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,05:25 PM,11:40 PM,4h15m,620,320
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,05:25 PM,11:42 PM,4h17m,1108,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,06:00 PM,12:15 AM,4h15m,1606,738
"SAN FRANCISCO, CA",SFO,"CHICAGO, IL",ORD,06:18 PM,12:36 AM,4h18m,364,319
